transaction_id,vehicle_id,customer_id,salesperson_id,dealership_id,sale_date,sale_price,trade_in_vehicle_id,financing_type,sale_status
61553,52254,11007,2012,1005,2024-01-13,18844.38,,finance,completed
61554,50550,11203,2006,1006,2025-09-14,27319.22,,lease,completed
61555,50780,13475,2008,1001,2026-06-25,31452.95,,FINANCE,completed
61556,52480,10522,2004,1001,2026-05-25,51373.91,,LEASE,completed
61557,52601,11113,2014,1003,2026-06-25,10188.59,,lease,completed
61558,50449,13311,2016,1006,2025-08-18,43556.32,,LEASE,completed
61559,50048,10819,2022,1002,2025-06-12,13035.39,,cash,completed
61560,50358,13814,2005,1001,2025-02-28,50137.19,51672,cash,completed
61561,52245,12336,2021,1002,2026-02-26,25821.28,,finance ,completed
61562,50758,10518,2021,1001,2025-08-23,24593.73,,finance,completed
61563,50874,10234,2026,1003,2026-05-25,12725.02,,FINANCE,completed
61564,50126,14445,2015,1004,2026-07-01,57542.1,53475,finance,completed
61565,51579,11057,2026,1006,2026-07-06,38450.81,50782,Lease,completed
61566,50577,13707,2024,1001,2026-03-21,31279.56,,FINANCE,completed
61567,52885,11227,2022,1005,2025-11-11,41963.11,,CASH,completed
61568,53950,13922,2001,1006,2025-05-24,40739.22,,finance ,completed
61569,51324,12503,2024,1002,2026-03-25,28410.86,54032,Cash,completed
61570,52673,14440,2004,1005,2024-10-12,44127.31,,cash ,completed
61571,52907,13195,2012,1003,2025-09-30,27681.72,,leasee,completed
61572,53556,12393,2011,1004,2026-04-04,14786.64,51060,lease ,completed
61573,52830,12056,2028,1003,2026-05-13,13656.22,,Lease,completed
61574,50826,12553,2025,1005,2025-10-06,45106.47,,cash,completed
61575,51800,10336,2024,1001,2026-01-09,49720.96,,Finance,completed
61576,53774,12966,2013,1005,2026-02-15,54288.55,,LEASE,completed
61577,51547,10717,2010,1005,2026-01-17,15412.48,,cash,completed
61578,51224,10673,2003,1001,2024-09-25,48580.84,,finance,completed
61579,53722,10173,2029,1006,2026-04-30,47160.76,,finance,completed
61580,54009,14481,2002,1002,2026-04-05,29212.03,,CASH,completed
61581,777777777,14584,2001,1002,2025-07-11,38912.85,53300,LEASE,completed
61582,50102,13102,2005,1001,2025-08-06,14978.18,,leasee,completed
61583,53998,14330,2010,1004,2026-04-29,38722.39,,finance ,completed
61584,51858,14160,2018,1001,2026-06-25,21591.41,53500,cash,completed
61585,50257,13962,2008,1002,2024-08-04,51711.78,51977,lease ,completed
61586,54011,14671,2010,1004,2026-05-09,31351.82,,Lease,completed
61587,51705,11266,2028,1005,2025-01-14,31628.75,,finance,completed
61588,50421,13906,2009,1005,2026-03-23,41942.01,,lease ,completed
61589,53026,11571,2021,1002,2025-11-28,46500.69,,FINANCE,completed
61590,50307,11753,2008,1006,2026-06-08,9219.12,,cash,completed
61591,53917,10999,2023,1001,2025-03-26,39376.76,51463,Finance,completed
61592,50729,12791,2002,1001,2025-12-30,41880.82,,Lease,completed
61593,52651,13962,2002,1006,2025-06-29,37523.21,51896,cash,completed
61594,53290,10039,2014,1001,2025-02-02,20099.63,,Lease,completed
61595,51880,11662,2021,1003,2024-08-24,43948.83,,cash,completed
61596,51250,14626,2030,1004,2025-09-27,41950.53,,finance,completed
61597,51235,13743,2001,1003,2025-07-25,13473.3,,Cash,completed
61598,52169,11034,2022,1006,2026-06-01,28931.46,,Cash,completed
61599,52036,13597,2007,1005,2026-01-12,22628.38,,lease,completed
61600,52303,12316,2002,1002,2025-09-03,41126.87,,Lease,completed
61601,51914,14512,2030,1004,2026-02-19,53035.49,,Finance,completed
61602,50235,12371,2026,1001,2025-07-26,40346.23,,Finance,completed
61603,52438,13379,2022,1002,2026-02-19,43621.35,,lease ,completed
61604,52981,11123,2024,1002,2026-06-03,35591.78,50115,CASH,completed
61605,53756,11700,2007,1005,2026-04-19,25773.87,,finance,completed
61606,53553,14385,2012,1002,2026-03-11,13383.51,,Lease,completed
61607,53197,14045,2010,1002,2026-06-25,34714.22,51605,cash,completed
61608,51892,10215,2024,1003,2026-07-01,50119.75,52788,Cash,completed
61609,50624,12211,2011,1004,2024-10-24,38955.25,,CASH,completed
61610,53667,12534,2023,1002,2026-04-06,13533.62,51886,leasee,completed
61611,52223,12732,2015,1001,2025-06-15,14754.3,,FINANCE,completed
61612,50250,12786,2005,1001,2025-07-28,34346.9,50556,Lease,completed
61613,50699,13218,2022,1002,2026-04-11,18855.27,53017,Cash,completed
61614,52101,10962,2029,1003,2026-06-26,11791.89,,Finance,completed
61615,53377,11897,2008,1006,2026-01-05,20607.87,,finance ,completed
61616,50983,15106,2013,1005,2026-02-28,49450.08,50096,cash,completed
61617,52206,14861,2012,1005,2026-05-11,54988.31,,finance ,completed
61618,51104,11919,2009,1005,2025-03-05,-489.41,50347,FINANCE,completed
61619,53788,11211,2015,1003,2026-04-28,34629.47,,Cash,completed
61620,52402,11376,2013,1006,2026-02-12,51663.42,,Lease,completed
61621,51109,11013,2005,1006,2026-04-29,42055.91,51704,LEASE,completed
61622,51623,12701,2019,1004,2026-03-01,28544.47,,finance,completed
61623,51900,10907,2005,1004,2024-05-25,23685.06,,cash ,completed
61624,51424,13339,2027,1003,2026-03-02,31050.68,,Cash,completed
61625,53947,14085,2024,1004,2026-02-26,31556.04,,CASH,completed
61626,52549,14035,2005,1003,2026-02-23,41595.73,,cash,completed
61627,50691,12633,2026,1006,2026-03-19,26792.5,,finance,completed
61628,52561,12833,2024,1001,2024-09-03,56793.82,,cash,completed
61629,51751,10606,2004,1005,2025-10-12,40859.18,,finance,completed
61630,52177,11885,2001,1001,2026-07-06,28161.0,,cash,completed
61631,52982,13277,2030,1003,2025-10-16,31405.64,,cash,completed
61632,52572,11385,2021,1004,2024-01-22,20081.6,,lease ,completed
61633,51194,14798,2010,1001,2025-03-16,10122.47,53070,LEASE,completed
61634,51448,12699,2003,1006,2026-02-03,25612.58,,finance,completed
61635,51383,10067,2009,1002,2025-09-16,17408.3,,cash ,completed
61636,50880,13385,2005,1003,2024-09-02,35205.05,,Lease,completed
61637,53751,10468,2001,1004,2026-05-03,18672.16,,LEASE,completed
61638,51812,12811,2005,1001,2025-06-16,17709.85,,Cash,completed
61639,50015,13799,2017,1002,2025-10-07,43242.53,,leasee,completed
61640,50323,10183,2003,1004,2024-07-05,42203.75,,Lease,completed
61641,53638,14153,2017,1003,2026-02-05,33729.62,,Cash,completed
61642,50383,15082,2014,1004,2025-04-19,43695.22,,finance,completed
61643,53415,11907,2012,1002,2026-04-16,52957.49,,lease,completed
61644,52689,14298,2028,1001,2026-03-11,37454.36,,cash ,completed
61645,50655,10462,2011,1001,2026-02-14,38789.87,,leasee,completed
61646,50678,15006,2021,1002,2024-09-02,37097.61,,lease,completed
61647,53081,10082,2029,1004,2026-06-14,49091.52,,FINANCE,completed
61648,52110,14086,2002,1004,2025-11-01,21280.64,,cash,completed
61649,53732,12236,2015,1005,2025-12-16,40913.59,,finance,completed
61650,51544,12231,2009,1003,2025-02-14,23283.2,,finance ,completed
61651,51187,13355,2005,1004,2023-12-30,17036.8,,cash,completed
61652,54004,10834,2005,1002,2025-12-06,28180.44,,FINANCE,completed
61653,52382,11824,2024,1006,2025-07-13,36938.66,,FINANCE,completed
61654,52604,14733,2020,1002,2026-04-24,51165.1,,lease ,completed
61655,50628,11711,2005,1004,2025-04-07,30996.54,,finance ,completed
61656,53976,10557,2026,1002,2026-04-09,21132.8,,finance ,completed
61657,50820,10227,2010,1006,2025-03-31,21608.9,,leasee,completed
61658,51365,14809,2001,1002,2025-08-09,48629.55,,cash,completed
61659,53623,13896,2003,1005,2025-05-07,28145.55,,Lease,completed
61660,51319,13854,2005,1003,2026-03-15,54371.77,52650,Cash,completed
61661,50525,14150,2021,1004,2025-07-08,38473.97,,FINANCE,completed
61662,51592,10338,2024,1004,2025-08-06,24771.09,,finance ,completed
61663,53882,10821,2025,1001,2026-03-20,22859.9,,cash,completed
61664,50877,13647,2025,1003,2025-05-19,16187.48,,Cash,completed
61665,52361,11853,2021,1006,2026-06-18,13017.57,,CASH,completed
61666,51447,11113,2009,1004,2024-12-27,16954.34,50652,cash,completed
61667,50718,13695,2028,1003,2025-05-31,24570.13,,finance,completed
61668,52076,13114,2012,1006,2026-02-14,45897.11,,CASH,completed
61669,51254,14502,2026,1006,2024-07-14,28313.79,,FINANCE,completed
61670,51608,10112,2009,1003,2025-08-30,17719.75,,lease ,completed
61671,50943,13057,2026,1002,2025-03-18,24689.86,,FINANCE,completed
61672,51518,13624,2008,1004,2026-07-04,43430.89,,finance ,completed
61673,51355,10094,2019,1001,2024-02-29,25994.84,,finance,completed
61674,50987,10703,2021,1005,2025-02-17,47924.26,,lease,completed
61675,52914,12648,2020,1005,2026-06-05,47094.27,,FINANCE,completed
61676,53760,14381,2008,1003,2025-12-23,35881.0,50987,cash,completed
61677,51569,12332,2018,1006,2026-05-10,53410.93,,leasee,completed
61678,53801,13956,2002,1005,2026-06-26,-275.59,,finance,completed
61679,51464,12735,2020,1001,2026-03-07,30866.95,,finance,completed
61680,53589,14357,2015,1005,2026-06-15,27782.98,,finance,completed
61681,51811,14243,2010,1003,2025-09-12,29281.0,,finance ,completed
61682,777777777,11688,2024,1005,2025-11-14,19544.21,,Finance,completed
61683,52724,14513,2024,1005,2026-01-04,35352.12,,FINANCE,completed
61684,53485,11797,2030,1001,2026-02-12,41633.18,50259,Cash,completed
61685,51198,13328,2022,1004,2026-03-12,25486.86,,FINANCE,completed
61686,50121,14898,2030,1002,2026-07-06,32794.2,,lease ,completed
61687,53155,13134,2024,1004,2026-01-05,32467.54,51733,FINANCE,completed
61688,51871,12383,2006,1005,2024-08-01,43559.21,,FINANCE,completed
61689,52983,13257,2027,1001,2026-06-20,37382.36,,cash,completed
61690,52251,12255,2028,1001,2025-12-07,24578.24,,finance ,completed
61691,53460,14841,2015,1003,2026-07-03,14454.53,,Finance,completed
61692,52009,10085,2002,1006,2025-08-10,9220.24,,leasee,completed
61693,52703,10865,2023,1001,2024-07-25,17047.32,51423,finance ,completed
61694,51553,12673,2001,1006,2025-01-08,28807.01,,CASH,completed
61695,53077,14661,2021,1005,2026-01-11,43175.14,,leasee,completed
61696,53813,13238,2024,1002,2026-06-24,11606.3,,cash ,completed
61697,52384,12540,2002,1003,2026-06-16,50747.06,51745,cash ,completed
61698,50146,14318,2011,1002,2026-01-01,24147.16,,cash,completed
61699,50883,10730,2017,1004,2025-04-02,12873.31,,Lease,completed
61700,53849,11435,2008,1005,2026-05-17,20748.92,53939,finance,completed
61701,50890,11636,2009,1006,2025-10-22,26891.51,,leasee,completed
61702,51882,13055,2006,1003,2025-10-02,13414.2,,cash,completed
61703,50948,12631,2010,1004,2026-06-20,29941.76,53610,Lease,completed
61704,51243,11683,2012,1005,2025-01-07,29449.3,51796,lease,completed
61705,53864,12115,2007,1001,2026-01-06,49631.81,,lease ,completed
61706,53441,11042,2016,1001,2026-06-08,38147.4,,cash,completed
61707,51137,11368,2001,1005,2025-07-08,11934.93,52157,cash,completed
61708,51614,999999999,2002,1001,2026-01-21,19298.71,,lease ,completed
61709,51968,14299,2005,1005,2026-04-12,19324.0,,lease ,completed
61710,52448,11602,2015,1002,2024-08-30,35860.64,,cash,completed
61711,50755,12658,2021,1005,2025-10-03,40146.87,,cash ,completed
61712,50954,11445,2013,1002,2026-02-20,51539.43,,finance,completed
61713,52481,12824,2004,1004,2026-01-26,31618.73,53033,finance ,completed
61714,51526,14826,2005,1004,2024-04-20,35540.03,,finance ,completed
61715,53690,11013,2022,1005,2026-02-17,-107.89,,LEASE,completed
61716,52404,11506,2023,1001,2025-07-13,22729.89,,cash ,completed
61717,52721,11568,2008,1005,2025-11-23,47346.76,51280,lease ,completed
61718,52443,11799,2008,1004,2026-05-03,40077.22,,LEASE,completed
61719,51763,12507,2005,1006,2025-12-17,35025.68,53944,lease ,completed
61720,51265,14439,2028,1006,2026-01-08,15326.06,50187,CASH,completed
61721,50994,13481,2018,1005,2026-07-05,34398.19,,Finance,completed
61722,50167,10829,2018,1004,2025-11-11,24462.96,,cash,completed
61723,51387,13021,2022,1001,2026-03-26,22576.21,,CASH,completed
61724,53651,14424,2026,1005,2026-06-10,46663.93,,CASH,completed
61725,53636,10655,2019,1002,2026-04-12,54223.4,,cash,completed
61726,50896,15154,2026,1001,2026-06-18,29855.58,,finance ,completed
61727,52178,11158,2024,1001,2026-07-05,37891.3,,cash,completed
61728,52237,11007,2022,1005,2025-08-12,41880.3,,Lease,completed
61729,51596,12029,2006,1001,2023-12-30,42582.6,,Lease,completed
61730,51524,10789,2023,1001,2026-06-09,13288.08,50530,finance,completed
61731,52320,12684,2026,1002,2026-03-23,46797.37,50684,finance,completed
61732,53928,10678,2001,1002,2026-01-21,44525.98,,leasee,completed
61733,52342,13659,2015,1001,2026-02-02,47622.74,51737,cash,completed
61734,52833,10421,2001,1001,2025-09-16,22819.01,51349,CASH,completed
61735,53863,10601,2026,1001,2024-11-15,30671.93,,FINANCE,completed
61736,53410,10653,2027,1006,2023-10-03,33532.92,,Cash,completed
61737,52282,10538,2005,1001,2026-04-27,33243.28,,CASH,completed
61738,52116,13190,2023,1002,2026-04-16,21215.41,,finance,completed
61739,51915,13091,2028,1004,2025-11-14,28407.49,,cash,completed
61740,51594,14102,2013,1002,2026-03-01,43482.27,,LEASE,completed
61741,52309,11209,2004,1004,2025-03-30,38301.52,,Finance,completed
61742,53422,11203,2004,1005,2025-01-05,19654.84,,leasee,completed
61743,53132,14751,2028,1001,2025-07-27,20410.4,50035,finance,completed
61744,51193,11424,2006,1002,2026-03-30,38778.17,,Lease,completed
61745,52222,14266,2027,1006,2026-04-26,24643.97,,Lease,completed
61746,50705,11756,2022,1006,2026-04-13,45485.6,,Cash,completed
61747,52312,12060,2008,1003,2026-06-13,9706.35,,CASH,completed
61748,51138,14547,2018,1005,2024-05-20,32553.11,,FINANCE,completed
61749,51925,11987,2026,1005,2025-08-14,41462.15,,Cash,completed
61750,53635,10251,2025,1004,2026-05-16,22633.82,52880,CASH,completed
61751,50219,10492,2025,1001,2026-05-21,18839.78,,Finance,completed
61752,52310,10088,2029,1004,2026-01-08,24518.3,,cash ,completed
61753,52903,11145,2006,1006,2026-02-10,39119.13,50880,Finance,completed
61754,50898,12679,2021,1002,2026-05-13,35197.25,,CASH,completed
61755,53348,14913,2022,1003,2025-11-13,21641.98,,cash,completed
61756,53012,14755,2013,1006,2025-10-28,20152.43,53967,Finance,completed
61757,50123,10264,2015,1003,2025-05-17,31963.22,,lease,completed
61758,51241,14345,2025,1006,2026-06-06,33610.65,51322,Lease,completed
61759,52818,11441,2019,1003,2023-10-16,18450.56,51866,cash,completed
61760,53432,13418,2007,1001,2025-05-10,24937.12,,Lease,completed
61761,50976,10664,2011,1001,2026-02-24,20628.57,,finance,completed
61762,52181,11098,2006,1003,2026-02-21,29862.31,53342,FINANCE,completed
61763,51017,10041,2008,1001,2026-06-02,42554.9,52640,FINANCE,completed
61764,52866,10776,2028,1002,2025-11-01,29219.85,,Finance,completed
61765,50830,11960,2029,1006,2026-06-23,15658.94,50956,FINANCE,completed
61766,52809,11184,2015,1004,2024-08-15,33563.08,,Lease,completed
61767,53094,10456,2014,1002,2025-08-31,24808.23,,CASH,completed
61768,50567,14000,2004,1002,2026-02-14,12286.57,,leasee,completed
61769,50972,13569,2008,1005,2024-11-21,47173.52,50311,finance,completed
61770,51573,11179,2023,1004,2026-03-10,33809.76,50321,Lease,completed
61771,50471,11775,2023,1006,2025-07-07,28791.77,,Finance,completed
61772,50477,12228,2002,1002,2026-05-12,32475.57,,Cash,completed
61773,51322,14896,2002,1004,2025-05-20,11246.32,,cash,completed
61774,52786,12514,2029,1006,2026-03-17,27217.56,,finance,completed
61775,50337,13622,2002,1005,2026-02-16,29103.93,,LEASE,completed
61776,51626,10199,2019,1005,2026-05-15,42365.78,52647,FINANCE,completed
61777,51230,13627,2022,1002,2025-11-02,40505.57,,cash,completed
61778,51627,13762,2018,1006,2025-05-08,11654.68,,cash ,completed
61779,53006,13527,2013,1002,2025-05-24,12825.03,54006,finance,completed
61780,50561,10791,2026,1004,2025-09-07,44830.28,51109,FINANCE,completed
61781,777777777,12081,2015,1002,2026-04-06,19404.26,,lease,completed
61782,53478,11455,2018,1005,2024-09-09,46774.71,,lease ,completed
61783,52048,14578,2012,1002,2026-05-11,25075.92,,Cash,completed
61784,51749,12349,2027,1003,2025-05-09,33672.83,,cash,completed
61785,53374,14465,2004,1003,2025-09-27,38075.97,,Cash,completed
61786,53939,12041,2008,1001,2026-06-03,18364.87,,LEASE,completed
61787,51770,11297,2005,1005,2026-01-06,52238.15,51958,finance,completed
61788,50370,10293,2027,1003,2025-11-06,34714.06,,lease,completed
61789,53822,10213,2002,1005,2025-05-31,20509.42,,cash ,completed
61790,50064,13431,2002,1004,2025-07-21,35569.5,,FINANCE,completed
61791,51865,13798,2025,1001,2026-02-16,48164.01,,LEASE,completed
61792,51506,13948,2008,1002,2025-07-17,44909.31,53166,FINANCE,completed
61793,52340,10170,2013,1006,2025-07-15,52255.35,50171,lease,completed
61794,53329,10544,2030,1005,2026-06-04,39282.54,,cash,completed
61795,51452,12505,2025,1006,2026-05-30,13676.09,,finance,completed
61796,51828,10575,2028,1003,2025-05-29,9778.28,53678,finance ,completed
61797,52421,11308,2025,1006,2025-06-18,48917.91,,finance ,completed
61798,50044,14950,2022,1003,2026-01-27,23780.54,,cash ,completed
61799,50451,11506,2007,1006,2026-01-30,42308.2,,lease,completed
61800,52325,10790,2004,1002,2026-07-02,50202.18,,finance,completed
61801,52513,11374,2010,1006,2024-03-16,35966.54,50732,FINANCE,completed
61802,51866,14126,2010,1006,2026-04-11,43029.26,53291,cash,completed
61803,53508,10828,2012,1002,2025-04-22,21332.83,,finance,completed
61804,52666,13341,2019,1004,2026-01-30,22649.32,,CASH,completed
61805,53854,12346,2010,1002,2025-02-03,13302.59,,Cash,completed
61806,53654,14876,2020,1004,2025-04-23,49649.33,,Lease,completed
61807,51808,11345,2016,1005,2026-01-15,40192.26,,finance ,completed
61808,53696,10323,2001,1004,2025-09-11,40165.21,,Lease,completed
61809,50848,11993,2023,1005,2026-04-08,31443.68,,Lease,completed
61810,51455,12238,2023,1004,2026-05-16,11069.03,,CASH,completed
61811,53245,10328,2001,1001,2026-03-29,19232.11,,leasee,completed
61812,52086,12667,2007,1004,2025-11-02,32716.61,51637,finance,completed
61813,52895,14529,2001,1005,2026-06-21,42154.14,,CASH,completed
61814,50426,12448,2003,1004,2026-03-25,19335.33,,cash,completed
61815,53163,13552,2021,1001,2026-04-04,47637.12,,Cash,completed
61816,51924,12104,2007,1003,2026-06-16,52365.43,,finance,completed
61817,53476,14232,2005,1003,2026-01-03,28055.73,,CASH,completed
61818,51015,13092,2010,1005,2026-05-08,51324.28,,finance,completed
61819,50947,11062,2030,1002,2026-01-22,19299.16,51576,cash,completed
61820,51653,14627,2013,1004,2026-03-22,14846.89,,leasee,completed
61821,50891,11531,2022,1003,2025-11-29,22029.61,,cash,completed
61822,54018,11765,2016,1002,2025-09-22,15018.69,50427,cash ,completed
61823,50734,13987,2025,1006,2026-05-17,42583.79,53273,lease,completed
61824,51855,14044,2009,1006,2026-03-27,20974.49,51649,Finance,completed
61825,50730,12944,2030,1002,2026-05-03,18018.0,,leasee,completed
61826,52228,10865,2007,1002,2026-03-17,22659.2,,CASH,completed
61827,51713,12176,2015,1001,2026-07-02,12251.38,51532,finance,completed
61828,53303,10300,2027,1003,2025-07-17,28199.77,50839,finance,completed
61829,51044,12482,2024,1001,2026-03-03,42404.46,51493,FINANCE,completed
61830,52331,13612,2013,1001,2026-02-02,38523.02,50055,Lease,completed
61831,52161,11381,2023,1006,2026-04-29,12907.45,,lease ,completed
61832,52631,14050,2009,1005,2025-09-03,23148.14,,CASH,completed
61833,53724,13445,2005,1005,2024-11-26,43356.94,52319,cash,completed
61834,52224,10835,2020,1003,2025-12-25,8897.22,51354,Finance,completed
61835,53128,13477,2030,1003,2025-10-05,25616.46,,LEASE,completed
61836,52400,12912,2014,1002,2026-04-18,10922.35,,lease ,completed
61837,51895,14846,2029,1001,2025-12-09,17876.13,,lease,completed
61838,52006,14792,2017,1002,2026-06-14,36398.82,,Finance,completed
61839,53124,11635,2016,1004,2026-06-03,52722.14,,CASH,completed
61840,53467,10788,2026,1001,2025-08-07,21712.74,,lease,completed
61841,53079,11679,2010,1004,2025-02-27,30402.22,,lease ,completed
61842,52426,15096,2021,1006,2025-03-11,52720.47,,CASH,completed
61843,53971,10285,2001,1004,2024-12-09,53673.55,,finance,completed
61844,52659,14999,2029,1004,2026-01-24,47042.16,52466,LEASE,completed
61845,52555,10847,2004,1001,2024-09-13,49787.7,,LEASE,completed
61846,50452,13128,2003,1006,2026-05-28,11475.41,,CASH,completed
61847,51848,11941,2010,1004,2025-04-18,15096.79,,finance ,completed
61848,50389,11575,2012,1002,2025-10-05,38037.45,,cash,completed
61849,777777777,11078,2007,1005,2026-02-15,52393.32,50630,leasee,completed
61850,52469,10090,2002,1004,2026-03-24,51041.42,,cash,completed
61851,50587,10549,2003,1003,2026-03-12,29148.25,50743,lease,completed
61852,50757,11432,2029,1001,2026-03-26,21638.02,,cash ,completed
61853,50726,10558,2021,1006,2025-12-19,29147.39,,lease ,completed
61854,52858,11694,2010,1001,2026-05-20,49192.69,,Finance,completed
61855,53208,14148,2004,1002,2026-04-19,35884.65,50742,lease,completed
61856,51658,12575,2012,1004,2025-09-03,36438.27,50224,FINANCE,completed
61857,53702,14346,2010,1003,2025-10-14,16552.89,,FINANCE,completed
61858,53436,15059,2011,1004,2023-09-12,10392.04,,lease ,completed
61859,52999,14736,2017,1005,2025-11-17,40120.08,,CASH,completed
61860,52042,10689,2004,1004,2024-09-15,47469.59,,finance,completed
61861,51692,10855,2014,1003,2024-02-23,33002.27,,FINANCE,completed
61862,52156,14967,2022,1003,2023-11-07,21068.64,,Finance,completed
61863,51043,14631,2025,1004,2025-05-19,22810.12,,finance ,completed
61864,53057,13610,2001,1005,2024-08-13,21068.3,50683,finance,completed
61865,50673,10548,2023,1005,2025-12-14,48383.58,,lease ,completed
61866,50029,12044,2017,1003,2026-06-21,26117.18,,lease,completed
61867,53606,12571,2023,1002,2026-01-22,43532.03,,Lease,completed
61868,50151,10181,2012,1005,2025-11-13,12559.57,,lease ,completed
61869,53113,13143,2013,1004,2026-05-28,49049.33,,finance,completed
61870,51996,13217,2001,1006,2026-01-07,36985.38,52051,Finance,completed
61871,53969,10827,2029,1005,2024-04-10,41391.59,,finance ,completed
61872,51872,13824,2004,1003,2024-04-08,30695.93,,Lease,completed
61873,53116,13476,2016,1005,2026-06-04,40358.03,50926,cash,completed
61874,50710,10729,2008,1002,2026-02-20,27881.91,,cash,completed
61875,53560,13134,2020,1002,2026-06-08,19877.99,51859,leasee,completed
61876,50223,10652,2026,1001,2026-02-15,33863.05,51145,cash,completed
61877,50593,14254,2025,1003,2026-01-15,15655.44,,finance,completed
61878,52611,14514,2030,1005,2026-06-18,23430.05,53420,CASH,completed
61879,52632,11564,2019,1003,2026-05-12,20986.92,,finance,completed
61880,53550,13042,2012,1004,2026-06-29,28636.88,,cash ,completed
61881,52389,13719,2003,1005,2026-04-04,38198.47,,cash,completed
61882,52054,12517,2001,1001,2026-06-18,47895.6,,cash,completed
61883,50242,10927,2012,1006,2025-10-10,41217.22,,Lease,completed
61884,50584,13029,2030,1004,2026-06-23,47143.05,,cash ,completed
61885,51696,14281,2027,1002,2026-05-07,18255.43,,lease,completed
61886,50781,15151,2011,1006,2026-05-27,49094.52,,cash ,completed
61887,51625,14831,2022,1005,2026-05-12,40960.23,,cash,completed
61888,51789,11113,2016,1001,2026-05-28,25306.42,,LEASE,completed
61889,50460,11683,2009,1006,2024-05-27,54563.33,,Finance,completed
61890,50774,12882,2004,1001,2025-04-07,13808.88,,lease,completed
61891,51570,11757,2019,1001,2026-06-26,24145.55,,finance ,completed
61892,52928,12509,2009,1002,2026-04-28,17791.38,,LEASE,completed
61893,51312,12693,2008,1006,2025-08-03,51023.11,,LEASE,completed
61894,50214,12320,2022,1003,2025-06-20,12472.81,,FINANCE,completed
61895,50968,12206,2016,1006,2025-11-08,41360.02,,FINANCE,completed
61896,53455,10073,2010,1005,2026-07-06,16874.72,,lease ,completed
61897,51563,11553,2002,1004,2026-06-29,33171.52,,lease ,completed
61898,51593,10962,2003,1003,2026-03-10,48260.78,,Finance,completed
61899,51560,11946,2030,1001,2026-06-26,26954.46,51012,Finance,completed
61900,53166,14380,2021,1005,2026-07-06,17693.37,,finance ,completed
61901,52716,12186,2005,1002,2026-06-28,21056.11,52689,lease,completed
61902,51103,13546,2024,1004,2024-09-30,54213.96,,cash,completed
61903,52861,14947,2008,1004,2025-12-19,46682.65,,Finance,completed
61904,50111,14219,2016,1005,2026-05-06,27324.21,52348,finance,completed
61905,53157,11543,2007,1001,2026-06-13,30095.45,,leasee,completed
61906,53740,13716,2012,1006,2026-05-29,12275.84,,cash ,completed
61907,52065,10905,2021,1006,2026-04-10,20713.45,,FINANCE,completed
61908,53050,15141,2009,1005,2025-12-21,28437.22,,cash,completed
61909,51182,13377,2017,1006,2025-12-21,17435.36,,CASH,completed
61910,50295,10179,2028,1002,2025-04-19,33212.34,,LEASE,completed
61911,52996,11652,2002,1001,2026-06-12,46556.0,,cash,completed
61912,53991,14060,2002,1003,2026-03-29,24593.77,,FINANCE,completed
61913,51120,11163,2014,1002,2026-07-05,42290.94,,Finance,completed
61914,51116,11974,2023,1005,2025-01-12,51970.02,,finance,completed
61915,52179,13113,2014,1003,2025-01-25,27553.7,54015,cash ,completed
61916,53924,10636,2014,1001,2026-06-08,37117.22,52661,cash,completed
61917,50120,14126,2017,1004,2026-06-22,15920.32,,cash ,completed
61918,52408,14150,2001,1005,2024-07-26,9969.19,53381,Finance,completed
61919,50253,11366,2020,1003,2025-11-22,20277.65,,lease,completed
61920,53736,11710,2026,1001,2025-04-29,11710.9,53131,leasee,completed
61921,51221,11450,2006,1004,2026-05-19,49602.39,,cash ,completed
61922,50463,11565,2008,1005,2025-10-17,38422.61,,finance,completed
61923,53624,14484,2018,1006,2026-05-04,17976.95,51103,cash ,completed
61924,53741,14693,2015,1006,2025-04-05,25187.63,,cash ,completed
61925,52844,10999,2027,1004,2026-06-11,29559.27,,Finance,completed
61926,52195,10011,2027,1005,2025-08-13,37406.15,,LEASE,completed
61927,53063,14215,2004,1001,2025-12-03,41924.77,51541,Lease,completed
61928,50195,12026,2024,1003,2026-02-04,27928.57,,lease,completed
61929,50803,10650,2018,1002,2025-05-25,23266.15,,cash,completed
61930,50798,12086,2018,1003,2026-01-11,38645.73,50658,cash,completed
61931,51003,13861,2012,1005,2025-12-12,40968.05,,lease,completed
61932,51519,14552,2009,1005,2026-06-05,29529.68,,LEASE,completed
61933,53958,14515,2005,1004,2025-10-16,25544.0,,LEASE,completed
61934,53883,11906,2005,1003,2026-05-18,27545.44,,finance ,completed
61935,52440,13121,2008,1002,2024-05-11,44846.11,,Lease,completed
61936,50401,12064,2022,1002,2026-06-17,38669.11,,lease,completed
61937,50338,13766,2014,1004,2026-02-27,11623.82,,FINANCE,completed
61938,53908,13934,2005,1004,2025-02-22,14153.23,50747,cash,completed
61939,51263,13943,2009,1001,2026-02-18,40026.12,,finance,completed
61940,52218,14922,2025,1005,2025-12-15,18162.85,50320,lease,completed
61941,51134,13154,2003,1003,2025-06-21,20309.9,50891,cash,completed
61942,53224,10232,2009,1005,2024-07-11,35572.03,,CASH,completed
61943,52595,10595,2009,1003,2026-07-01,40267.36,,FINANCE,completed
61944,52941,11543,2004,1004,2024-12-03,41919.77,50233,finance,completed
61945,777777777,13991,2010,1003,2025-10-01,29863.06,51792,Cash,completed
