lead_id,customer_id,source_channel,campaign_name,created_at,converted_flag
41503,13089,phone,spring_sale,2025-11-25 21:49:19,false
41504,14351,phone,trade_in_bonus,2024-11-30 06:02:38,false
41505,11845,WALK-IN,spring_sale,2025-08-21 05:48:43,false
41506,11650,web,spring_sale,2025-05-24 05:14:34,false
41507,10856,third_party_site,0_apr_event,2024-12-29 22:07:05,false
41508,10188,web ,spring_sale,2024-07-18 07:57:29,true
41509,11956,referral ,spring_sale,2024-07-16 21:50:10,true
41510,11221,third_party_site ,0_apr_event,2025-05-19 12:53:25,false
41511,14162,WALK-IN,service_reminder,2025-03-07 04:46:05,true
41512,14026,REFERRAL,0_apr_event,2026-05-29 10:41:22,true
41513,12528,WALK-IN,spring_sale,2026-04-06 04:07:53,true
41514,10488,web,service_reminder,2026-05-10 21:49:07,false
41515,12728,referral,spring_sale,2024-09-02 18:22:14,false
41516,12611,phone,spring_sale,2026-02-01 13:49:32,true
41517,13706,WALK-IN,service_reminder,2026-02-13 16:49:08,true
41518,12075,phone ,spring_sale,2024-11-16 23:34:11,false
41519,10764,PHONE,trade_in_bonus,2025-02-15 22:39:15,false
41520,10528,REFERRAL,0_apr_event,2025-07-24 21:49:58,true
41521,14471,referral,service_reminder,2025-11-05 15:37:04,true
41522,12963,phone,trade_in_bonus,2025-09-09 05:20:39,true
41523,10560,Referal,spring_sale,2026-02-10 16:20:05,true
41524,12089,web,0_apr_event,2025-04-03 15:32:31,true
41525,10494,WEB,0_apr_event,2025-01-12 18:29:18,false
41526,11657,Referal,trade_in_bonus,2025-12-07 10:52:41,false
41527,15128,third_party_site,service_reminder,2025-07-18 10:15:07,false
41528,12136,WEB,trade_in_bonus,2026-07-05 08:07:15,false
41529,13860,web ,0_apr_event,2026-03-23 18:04:38,true
41530,13701,referral,trade_in_bonus,2024-11-13 07:30:41,true
41531,12917,phone ,trade_in_bonus,2026-03-23 01:16:28,true
41532,13084,phone ,service_reminder,2026-06-12 09:26:01,true
41533,12063,referral ,spring_sale,2025-02-03 22:54:14,true
41534,14786,THIRD_PARTY_SITE,service_reminder,2025-10-01 01:42:31,false
41535,12698,walk-in,0_apr_event,2024-10-20 05:29:45,true
41536,10403,third_party_site ,service_reminder,2025-08-22 22:24:16,true
41537,12130,phone,0_apr_event,2025-04-04 13:45:46,true
41538,10092,web,service_reminder,2024-08-25 18:47:16,true
41539,10512,REFERRAL,0_apr_event,2024-10-09 08:53:49,true
41540,14256,phone,0_apr_event,2024-09-24 19:11:04,true
41541,12184,walk-in,trade_in_bonus,2025-07-24 13:06:22,false
41542,11967,third_party_site ,0_apr_event,2026-05-28 15:42:12,false
41543,11448,referral,trade_in_bonus,2026-02-08 11:16:00,false
41544,14388,web ,service_reminder,2024-09-02 03:31:48,false
41545,15144,third_party_site,service_reminder,2024-07-31 22:32:06,false
41546,12089,walk-in,trade_in_bonus,2025-11-17 09:21:40,false
41547,13813,web,0_apr_event,2025-09-28 08:21:43,false
41548,11586,phone,0_apr_event,2024-09-28 20:19:01,false
41549,13307,walk-in,service_reminder,2024-11-24 10:33:25,true
41550,13881,WEB,service_reminder,2025-01-01 11:05:41,true
41551,10165,walk-in,spring_sale,2026-06-06 22:18:43,false
41552,10986,PHONE,0_apr_event,2025-05-08 04:32:57,false
41553,14470,third_party_site,service_reminder,2025-11-11 18:18:35,false
41554,10623,THIRD_PARTY_SITE,trade_in_bonus,2024-10-11 19:36:42,false
41555,15155,WALK-IN,0_apr_event,2025-05-21 22:13:14,false
41556,14523,phone,spring_sale,2024-12-24 22:41:46,false
41557,13631,web ,0_apr_event,2025-02-01 19:11:32,false
41558,12736,phone ,trade_in_bonus,2024-07-10 23:02:31,true
41559,11240,third_party_site,spring_sale,2025-06-11 09:06:46,true
41560,10575,walk-in,trade_in_bonus,2025-05-08 04:38:47,false
41561,11054,Referal,spring_sale,2026-02-11 16:49:50,true
41562,12578,THIRD_PARTY_SITE,trade_in_bonus,2024-09-23 03:47:51,true
41563,14635,referral,service_reminder,2025-06-18 15:34:48,true
41564,10016,phone,service_reminder,2025-05-31 08:44:41,false
41565,13502,THIRD_PARTY_SITE,spring_sale,2026-03-15 21:34:19,true
41566,13205,referral ,trade_in_bonus,2024-10-04 11:03:57,true
41567,12425,walk-in ,0_apr_event,2026-03-03 16:29:28,true
41568,12956,WALK-IN,trade_in_bonus,2026-06-29 00:51:18,true
41569,,walk-in ,0_apr_event,2026-01-17 07:31:13,false
41570,14881,web ,0_apr_event,2025-09-13 02:50:48,false
41571,11905,web,spring_sale,2024-11-18 22:57:21,false
41572,11032,REFERRAL,trade_in_bonus,2026-04-28 03:58:03,true
41573,12178,walk-in ,0_apr_event,2024-10-04 22:05:35,false
41574,11581,phone,trade_in_bonus,2025-01-28 13:31:57,false
41575,11928,phone ,0_apr_event,2025-12-23 07:17:02,false
41576,14160,web,service_reminder,2025-03-30 18:10:46,true
41577,13380,PHONE,trade_in_bonus,2025-12-01 23:50:54,true
41578,10189,REFERRAL,0_apr_event,2025-10-22 07:19:24,true
41579,11149,web,trade_in_bonus,2025-10-13 08:22:04,false
41580,11741,referral,service_reminder,2024-08-16 22:54:16,false
41581,11389,WEB,service_reminder,2026-06-04 13:06:14,true
41582,10774,walk-in,trade_in_bonus,2025-01-31 02:03:56,true
41583,15040,THIRD_PARTY_SITE,spring_sale,2025-10-31 16:30:31,true
41584,10022,referral ,0_apr_event,2026-06-03 19:54:20,false
41585,10645,phone,service_reminder,2026-01-26 15:46:19,true
41586,10313,referral,spring_sale,2025-08-04 07:43:54,false
41587,12213,phone,spring_sale,2024-12-23 03:35:47,true
41588,12247,WALK-IN,service_reminder,2025-10-30 08:31:45,true
41589,14044,REFERRAL,trade_in_bonus,2026-02-13 05:47:31,true
41590,10883,web ,0_apr_event,2026-02-23 19:27:31,false
41591,15107,walk-in,service_reminder,2025-04-18 00:36:24,true
41592,15092,web,trade_in_bonus,2025-02-07 04:12:23,false
41593,14015,phone ,trade_in_bonus,2025-04-20 20:55:07,true
41594,13020,third_party_site ,trade_in_bonus,2025-02-11 06:54:25,false
41595,,third_party_site,spring_sale,2024-09-11 19:49:21,false
41596,10112,web,0_apr_event,2025-05-08 10:41:32,true
41597,13411,web,0_apr_event,2026-04-09 04:16:47,true
41598,12982,walk-in ,service_reminder,2025-01-10 09:20:10,true
41599,10025,third_party_site,spring_sale,2026-04-07 18:24:58,true
41600,12743,walk-in,0_apr_event,2024-10-17 08:21:40,true
41601,12818,PHONE,0_apr_event,2024-12-23 20:21:02,true
41602,12462,third_party_site,spring_sale,2026-02-23 17:34:19,false
41603,14517,referral ,0_apr_event,2026-06-27 05:02:45,true
41604,14671,WALK-IN,0_apr_event,2024-11-27 12:22:27,true
41605,13691,referral,spring_sale,2025-01-24 16:32:02,true
41606,14644,web,trade_in_bonus,2025-07-19 10:49:24,true
41607,13280,phone,spring_sale,2026-03-10 10:50:42,false
41608,14157,Referal,spring_sale,2025-04-25 14:10:26,false
41609,11550,third_party_site ,trade_in_bonus,2025-02-13 15:22:50,true
41610,,THIRD_PARTY_SITE,0_apr_event,2025-09-01 06:05:16,false
41611,11638,third_party_site,trade_in_bonus,2025-11-18 14:23:54,false
41612,,phone,trade_in_bonus,2025-10-22 19:27:13,true
41613,13017,third_party_site,0_apr_event,2026-01-25 00:16:15,false
41614,10505,phone ,service_reminder,2026-02-21 17:46:24,true
41615,12100,web ,spring_sale,2025-01-28 08:35:27,false
41616,,web,spring_sale,2025-03-22 17:34:20,true
41617,13165,web,spring_sale,2025-03-23 21:14:52,true
41618,,referral ,0_apr_event,2025-08-11 06:31:19,true
41619,11108,walk-in ,spring_sale,2024-09-16 12:13:04,true
41620,14774,referral ,trade_in_bonus,2025-06-25 18:03:21,false
41621,12040,third_party_site,trade_in_bonus,2025-12-17 12:10:05,false
41622,13534,web ,0_apr_event,2025-09-06 14:58:22,true
41623,14621,third_party_site,spring_sale,2025-10-20 15:25:03,true
41624,10480,THIRD_PARTY_SITE,trade_in_bonus,2025-06-05 00:57:27,true
41625,14824,referral,service_reminder,2026-04-28 10:40:11,false
41626,10789,REFERRAL,trade_in_bonus,2024-12-12 06:05:09,false
41627,10310,third_party_site,0_apr_event,2025-10-26 14:26:39,true
41628,13370,WEB,spring_sale,2026-03-06 18:53:54,false
41629,13383,third_party_site ,spring_sale,2026-05-10 19:10:38,true
41630,,WEB,trade_in_bonus,2026-03-25 11:39:18,true
41631,10188,web,service_reminder,2025-07-29 22:22:42,false
41632,13021,phone,trade_in_bonus,2025-05-03 09:45:23,true
41633,11575,phone ,spring_sale,2025-01-08 01:26:02,false
41634,12307,PHONE,trade_in_bonus,2024-10-31 05:46:37,true
41635,12162,third_party_site,0_apr_event,2025-08-18 04:07:56,true
41636,14681,web ,0_apr_event,2026-03-25 17:33:23,true
41637,12215,walk-in,service_reminder,2025-06-20 12:07:50,true
41638,12715,phone,trade_in_bonus,2025-04-02 15:36:03,true
41639,,third_party_site,trade_in_bonus,2024-10-20 18:10:00,false
41640,11002,web ,spring_sale,2024-12-22 02:48:07,false
41641,14691,third_party_site,0_apr_event,2026-03-24 08:02:06,false
41642,14521,referral ,0_apr_event,2025-09-09 22:41:48,true
41643,12098,walk-in ,trade_in_bonus,2026-03-31 05:14:43,true
41644,11625,walk-in ,trade_in_bonus,2024-07-31 05:23:08,false
41645,13929,walk-in,trade_in_bonus,2024-09-05 16:11:05,true
41646,15057,web,trade_in_bonus,2025-10-20 15:12:15,false
41647,10872,walk-in ,trade_in_bonus,2025-11-15 14:52:45,true
41648,12750,phone,trade_in_bonus,2025-06-03 09:20:58,true
41649,13111,walk-in ,trade_in_bonus,2025-03-23 18:36:54,true
41650,11135,referral,trade_in_bonus,2025-05-30 17:34:40,true
41651,,WEB,spring_sale,2026-01-07 03:48:44,false
41652,12519,walk-in,0_apr_event,2024-09-22 19:44:51,true
41653,13917,third_party_site,0_apr_event,2026-05-13 02:10:07,false
41654,15056,WALK-IN,service_reminder,2026-03-24 09:41:43,false
41655,,walk-in,spring_sale,2024-08-26 11:18:27,false
41656,13273,third_party_site,service_reminder,2025-04-07 20:36:28,true
41657,14847,phone ,spring_sale,2026-05-10 20:34:44,true
41658,10127,phone,0_apr_event,2025-04-21 01:48:17,false
41659,13664,PHONE,trade_in_bonus,2025-06-12 21:39:12,false
41660,10329,phone,spring_sale,2026-04-12 11:46:09,false
41661,10391,REFERRAL,trade_in_bonus,2024-07-23 16:45:59,true
41662,11180,phone,0_apr_event,2024-10-14 03:07:02,true
41663,13026,THIRD_PARTY_SITE,trade_in_bonus,2024-08-28 07:03:28,true
41664,14522,web ,trade_in_bonus,2025-02-16 11:26:12,true
41665,10610,phone,service_reminder,2024-09-06 07:33:22,false
41666,13386,third_party_site,spring_sale,2025-05-16 12:53:08,false
41667,14945,third_party_site ,spring_sale,2026-01-07 13:36:30,true
41668,14048,third_party_site,trade_in_bonus,2025-05-17 03:05:25,true
41669,11616,phone,0_apr_event,2024-10-14 15:17:53,false
41670,14226,phone,trade_in_bonus,2026-01-28 23:28:14,false
41671,11723,PHONE,0_apr_event,2025-04-04 22:24:04,false
41672,14406,Referal,trade_in_bonus,2025-12-21 15:47:57,false
41673,12304,phone,0_apr_event,2025-09-16 13:31:51,true
41674,10189,Referal,spring_sale,2025-03-26 19:30:45,true
41675,14078,third_party_site ,0_apr_event,2024-12-20 23:16:28,false
41676,,walk-in,0_apr_event,2025-10-19 09:58:23,false
41677,12514,walk-in,trade_in_bonus,2025-08-31 22:45:11,false
41678,10428,referral ,service_reminder,2026-01-09 15:02:17,false
41679,14412,third_party_site,service_reminder,2025-06-16 01:16:49,true
41680,14013,PHONE,0_apr_event,2025-10-27 09:19:52,false
41681,14818,phone,0_apr_event,2025-02-14 03:48:28,false
41682,13792,WALK-IN,spring_sale,2025-03-20 17:31:25,true
41683,14060,referral ,spring_sale,2025-04-25 01:06:39,true
41684,12272,referral ,service_reminder,2025-08-20 22:10:15,false
41685,10245,phone,service_reminder,2025-06-16 20:00:33,false
41686,12530,referral ,trade_in_bonus,2025-12-19 16:12:08,true
41687,10584,PHONE,spring_sale,2026-01-05 01:55:30,false
41688,13857,walk-in ,trade_in_bonus,2025-08-18 13:44:39,true
41689,14708,third_party_site ,service_reminder,2025-12-29 11:13:37,false
41690,12117,web ,0_apr_event,2024-07-11 13:39:09,false
41691,15133,walk-in ,spring_sale,2026-02-03 11:58:59,false
41692,15200,third_party_site ,service_reminder,2025-06-17 19:56:03,false
41693,13306,REFERRAL,0_apr_event,2025-07-02 01:52:31,true
41694,11266,THIRD_PARTY_SITE,trade_in_bonus,2025-04-18 02:30:06,true
41695,10421,referral,spring_sale,2025-01-02 15:27:57,false
41696,14677,phone,service_reminder,2024-12-19 03:38:54,true
41697,11282,web,0_apr_event,2024-10-24 17:33:33,false
41698,15103,phone,trade_in_bonus,2026-06-09 07:27:16,false
41699,10275,WEB,trade_in_bonus,2024-09-02 06:16:31,true
41700,12806,PHONE,trade_in_bonus,2024-09-22 16:33:53,true
41701,10009,phone ,spring_sale,2025-03-28 00:33:19,false
41702,13181,web ,0_apr_event,2025-06-29 07:08:54,false
41703,11038,walk-in,0_apr_event,2024-09-17 01:44:46,false
41704,10224,WEB,spring_sale,2026-04-20 10:36:23,false
41705,10280,referral,service_reminder,2026-03-28 23:51:35,true
41706,11528,web ,spring_sale,2025-03-05 16:58:07,false
41707,14935,phone,trade_in_bonus,2025-02-07 06:37:10,false
41708,,third_party_site,0_apr_event,2026-01-11 07:14:38,true
41709,12217,walk-in ,trade_in_bonus,2024-08-17 01:21:56,true
41710,,web ,trade_in_bonus,2026-04-02 02:47:26,true
41711,10371,phone,trade_in_bonus,2024-12-05 22:26:31,true
41712,13824,referral ,trade_in_bonus,2026-04-05 12:32:59,false
41713,12401,walk-in,spring_sale,2024-12-16 15:45:44,true
41714,13211,phone,trade_in_bonus,2024-08-06 21:14:20,true
41715,10523,walk-in,0_apr_event,2025-08-31 12:01:34,true
41716,14756,WALK-IN,trade_in_bonus,2024-12-17 01:00:44,false
41717,11347,WALK-IN,service_reminder,2025-10-24 15:49:32,false
41718,12210,referral,service_reminder,2024-10-23 12:45:23,true
41719,12163,Referal,0_apr_event,2024-10-02 12:41:56,false
41720,,WEB,service_reminder,2026-05-27 00:16:58,true
41721,13002,referral ,trade_in_bonus,2024-12-04 09:24:35,false
41722,11609,third_party_site,spring_sale,2025-03-17 13:39:26,true
41723,12440,phone,service_reminder,2025-09-26 16:10:33,true
41724,13114,web,trade_in_bonus,2026-03-16 09:40:36,false
41725,13005,referral ,spring_sale,2024-10-16 13:38:31,true
41726,12173,walk-in,service_reminder,2026-05-27 15:11:52,true
41727,13396,phone,0_apr_event,2025-08-02 13:26:56,true
41728,13388,WALK-IN,service_reminder,2025-07-28 16:42:12,true
41729,12247,phone ,0_apr_event,2024-09-13 21:56:54,false
41730,,third_party_site ,spring_sale,2026-02-17 02:18:11,true
41731,10257,phone ,service_reminder,2025-04-11 18:12:44,true
41732,11525,phone,spring_sale,2025-05-06 05:48:03,true
41733,14026,third_party_site ,spring_sale,2025-05-25 13:10:45,true
41734,11404,PHONE,spring_sale,2025-01-10 19:11:27,false
41735,11144,WALK-IN,trade_in_bonus,2026-05-11 13:59:32,false
41736,12108,web,0_apr_event,2024-08-29 19:57:39,false
41737,13198,web,service_reminder,2026-04-25 20:23:35,false
41738,11326,walk-in ,0_apr_event,2025-11-20 08:48:46,true
41739,10116,PHONE,trade_in_bonus,2024-09-23 20:12:31,false
41740,,WALK-IN,service_reminder,2026-05-26 17:00:06,true
41741,10921,REFERRAL,service_reminder,2025-05-01 21:00:15,false
41742,13134,third_party_site,spring_sale,2024-07-27 02:49:33,false
41743,13417,REFERRAL,spring_sale,2025-09-10 23:16:04,true
41744,,walk-in,0_apr_event,2025-09-24 10:12:48,true
41745,13352,web ,service_reminder,2025-07-28 01:56:42,true
41746,14591,WEB,trade_in_bonus,2025-11-08 02:48:52,false
41747,12170,walk-in,trade_in_bonus,2024-08-05 15:46:57,false
41748,11447,PHONE,trade_in_bonus,2025-10-30 16:22:07,true
41749,14124,third_party_site ,0_apr_event,2025-03-18 16:29:52,false
41750,13413,WALK-IN,trade_in_bonus,2025-06-26 18:30:18,false
41751,14185,WALK-IN,0_apr_event,2024-09-24 17:49:01,true
41752,11425,third_party_site,0_apr_event,2026-04-07 22:58:32,true
41753,13412,web,spring_sale,2025-10-31 02:24:05,true
41754,15120,WALK-IN,service_reminder,2024-11-24 17:11:00,true
41755,12202,referral ,trade_in_bonus,2025-10-21 22:05:36,true
41756,14934,REFERRAL,service_reminder,2026-05-21 22:48:07,false
41757,11097,PHONE,trade_in_bonus,2025-03-06 21:39:41,true
41758,12584,REFERRAL,trade_in_bonus,2025-07-12 04:47:01,false
41759,10790,PHONE,trade_in_bonus,2025-01-21 13:42:37,false
41760,10792,web,0_apr_event,2026-03-29 03:14:44,true
41761,14479,PHONE,0_apr_event,2026-04-15 13:57:52,false
41762,11842,walk-in,service_reminder,2026-03-28 14:35:01,true
41763,12794,phone ,trade_in_bonus,2025-07-09 18:12:38,false
41764,12498,phone,spring_sale,2026-01-24 04:07:31,true
41765,11103,web,trade_in_bonus,2024-08-06 04:27:25,true
41766,10973,third_party_site,0_apr_event,2025-08-13 18:30:39,false
41767,12990,web,trade_in_bonus,2024-07-30 03:42:30,false
41768,14167,referral,service_reminder,2024-07-17 22:31:13,false
41769,13445,referral ,spring_sale,2026-01-27 21:33:47,false
41770,13379,third_party_site,service_reminder,2025-03-21 13:15:27,true
41771,11130,walk-in,0_apr_event,2024-09-08 18:47:45,false
41772,14697,referral,0_apr_event,2025-03-01 10:45:21,true
41773,10038,REFERRAL,0_apr_event,2025-05-13 07:03:57,true
41774,10849,PHONE,service_reminder,2025-01-24 07:31:17,true
41775,13834,phone ,0_apr_event,2024-10-13 20:09:15,true
41776,10810,walk-in ,trade_in_bonus,2026-06-14 11:09:15,true
41777,14837,PHONE,spring_sale,2025-01-18 19:44:20,true
41778,12109,PHONE,spring_sale,2024-07-17 07:58:13,false
41779,10257,walk-in ,trade_in_bonus,2025-05-18 04:13:07,false
41780,,WALK-IN,trade_in_bonus,2024-07-13 16:11:41,false
41781,12445,REFERRAL,0_apr_event,2024-08-17 23:21:48,true
41782,12604,PHONE,0_apr_event,2026-03-11 07:43:45,true
41783,13601,web,service_reminder,2025-04-04 21:56:43,true
41784,11603,referral ,service_reminder,2025-09-05 17:31:30,true
41785,12134,WALK-IN,trade_in_bonus,2026-02-22 15:35:39,false
41786,13972,PHONE,trade_in_bonus,2024-08-01 15:31:17,true
41787,14419,walk-in ,0_apr_event,2024-08-31 11:03:31,true
41788,14197,referral ,service_reminder,2024-07-15 13:28:45,true
41789,13422,third_party_site,spring_sale,2026-07-02 10:42:26,false
41790,13025,REFERRAL,spring_sale,2024-08-16 00:33:40,false
41791,13427,referral,trade_in_bonus,2025-11-11 11:06:19,true
41792,13553,WEB,service_reminder,2024-07-23 11:05:21,false
41793,13163,web,spring_sale,2026-02-21 05:31:25,false
41794,12611,REFERRAL,trade_in_bonus,2026-06-25 19:03:28,false
41795,13966,walk-in,service_reminder,2024-08-24 21:38:53,true
41796,12128,phone,service_reminder,2025-03-20 09:59:12,false
41797,10640,walk-in,service_reminder,2025-01-14 16:18:16,false
41798,13178,third_party_site,trade_in_bonus,2024-09-23 16:41:44,false
41799,11154,web ,spring_sale,2026-03-20 14:27:32,false
41800,11601,web,service_reminder,2026-06-22 05:17:39,false
41801,15184,phone ,service_reminder,2025-02-23 23:04:07,false
41802,12118,web,trade_in_bonus,2026-02-02 23:56:38,false
41803,10989,phone ,0_apr_event,2025-09-13 02:59:24,true
41804,10843,phone,0_apr_event,2025-12-06 14:02:36,true
41805,12228,WEB,service_reminder,2026-07-05 23:11:47,true
41806,13906,referral ,0_apr_event,2026-01-14 07:28:25,false
41807,14825,web ,spring_sale,2026-03-07 06:16:07,false
41808,10507,third_party_site ,service_reminder,2025-01-04 06:31:39,true
41809,10461,walk-in ,0_apr_event,2025-01-25 01:54:29,true
41810,14284,WALK-IN,spring_sale,2024-09-17 22:50:02,true
41811,15077,phone,trade_in_bonus,2024-08-06 15:11:41,false
41812,12941,third_party_site ,spring_sale,2024-12-22 00:01:43,false
41813,13819,PHONE,0_apr_event,2026-05-25 18:30:28,false
41814,14716,WALK-IN,0_apr_event,2026-06-16 04:31:18,false
41815,13335,walk-in,service_reminder,2025-09-19 07:06:34,true
41816,10795,web,spring_sale,2024-10-24 12:19:18,false
41817,11739,referral ,0_apr_event,2026-07-04 13:23:33,true
41818,13026,web,0_apr_event,2025-08-09 07:15:32,true
41819,14409,PHONE,spring_sale,2024-10-31 00:20:39,false
41820,14265,referral ,0_apr_event,2026-05-31 20:03:09,true
41821,11675,third_party_site ,trade_in_bonus,2025-09-27 03:06:18,true
41822,14637,web ,trade_in_bonus,2024-11-07 14:16:04,true
41823,12540,web,service_reminder,2025-10-21 05:22:17,false
41824,11169,third_party_site ,service_reminder,2024-09-22 07:01:03,false
41825,,web ,trade_in_bonus,2025-06-09 21:55:27,false
41826,13812,WEB,0_apr_event,2025-12-29 09:34:06,false
41827,13531,PHONE,spring_sale,2025-09-22 22:10:48,false
41828,13618,third_party_site,0_apr_event,2026-02-26 00:36:50,true
41829,10004,third_party_site,service_reminder,2024-12-30 05:03:47,false
41830,10807,third_party_site ,spring_sale,2025-11-25 06:39:27,false
41831,11872,Referal,spring_sale,2025-04-14 00:36:54,false
41832,12228,web,service_reminder,2026-07-07 11:31:46,true
41833,14617,WALK-IN,spring_sale,2025-12-21 23:00:23,true
41834,10722,walk-in,spring_sale,2025-07-19 03:56:46,true
41835,12916,web,spring_sale,2026-01-25 02:08:12,false
41836,13652,walk-in,0_apr_event,2025-04-02 10:10:50,false
41837,11972,PHONE,spring_sale,2025-12-19 23:15:57,false
41838,14052,Referal,0_apr_event,2026-01-23 07:26:19,false
41839,14458,referral ,trade_in_bonus,2025-07-11 22:01:50,false
41840,11727,walk-in ,service_reminder,2026-02-13 16:24:56,false
41841,10345,walk-in ,trade_in_bonus,2025-05-17 17:54:56,true
41842,12414,WEB,spring_sale,2024-07-26 14:31:11,true
41843,10402,phone ,0_apr_event,2026-01-22 16:10:39,true
41844,14637,walk-in ,spring_sale,2024-11-25 16:18:07,false
41845,15123,WALK-IN,0_apr_event,2026-06-27 20:59:13,true
41846,15165,web,spring_sale,2025-02-02 12:17:50,true
41847,10819,THIRD_PARTY_SITE,spring_sale,2024-11-27 08:30:37,false
41848,13554,WALK-IN,trade_in_bonus,2025-08-10 05:18:14,true
41849,13082,phone,spring_sale,2026-05-16 01:38:09,true
41850,10498,WALK-IN,trade_in_bonus,2026-04-09 19:16:32,false
41851,13930,WEB,0_apr_event,2024-11-22 12:56:01,false
41852,12593,walk-in ,service_reminder,2025-01-01 13:18:11,false
41853,10523,WEB,0_apr_event,2024-08-01 16:19:48,false
41854,13698,walk-in,trade_in_bonus,2024-12-20 22:33:00,false
41855,10137,WALK-IN,0_apr_event,2024-10-21 18:19:16,true
41856,10577,phone ,spring_sale,2025-02-21 05:00:06,false
41857,14975,web,trade_in_bonus,2025-12-19 20:58:26,false
41858,11135,third_party_site,trade_in_bonus,2025-11-30 00:26:50,false
41859,10735,web,service_reminder,2025-07-17 02:47:38,true
41860,14258,walk-in,service_reminder,2025-05-04 16:26:04,false
41861,12421,third_party_site,trade_in_bonus,2025-02-23 01:18:28,false
41862,13205,THIRD_PARTY_SITE,trade_in_bonus,2026-02-23 12:52:39,false
41863,12714,walk-in,spring_sale,2026-02-17 16:27:44,true
41864,10917,referral ,0_apr_event,2024-10-16 20:48:30,false
41865,12540,PHONE,spring_sale,2024-11-10 08:26:03,false
41866,13002,web,spring_sale,2025-04-26 10:54:24,true
41867,11394,web,service_reminder,2026-06-07 08:27:09,false
41868,10448,walk-in ,0_apr_event,2024-12-15 19:02:03,true
41869,10214,WALK-IN,spring_sale,2025-01-13 16:37:52,false
41870,10428,walk-in,trade_in_bonus,2025-09-18 12:30:52,true
41871,11231,third_party_site,trade_in_bonus,2025-01-03 22:59:35,false
41872,13671,referral ,spring_sale,2024-09-25 10:15:54,true
41873,13796,web,service_reminder,2024-11-18 15:27:06,false
41874,11734,walk-in,trade_in_bonus,2026-05-26 20:39:44,true
41875,13826,phone,service_reminder,2024-08-16 03:32:06,true
41876,11346,phone ,service_reminder,2025-09-14 02:31:31,true
41877,11704,walk-in ,0_apr_event,2025-10-12 09:42:03,false
41878,15101,Referal,0_apr_event,2025-07-13 14:12:32,false
41879,14752,walk-in ,spring_sale,2024-12-19 21:26:14,false
41880,10616,Referal,0_apr_event,2026-05-21 05:27:16,true
41881,13503,walk-in,trade_in_bonus,2024-12-22 08:12:05,false
41882,12393,third_party_site ,service_reminder,2025-06-18 11:49:12,false
41883,13580,phone ,0_apr_event,2026-03-23 10:15:03,false
41884,10037,referral,service_reminder,2025-07-03 09:07:34,false
41885,10429,phone,service_reminder,2026-02-01 12:24:13,false
41886,10546,web ,spring_sale,2026-04-18 12:14:06,false
41887,12715,phone,spring_sale,2025-09-02 10:34:04,false
41888,13480,Referal,service_reminder,2024-08-19 06:59:14,false
41889,,third_party_site,0_apr_event,2025-11-16 06:43:54,false
41890,10056,PHONE,trade_in_bonus,2025-03-12 23:18:45,false
41891,,referral,service_reminder,2024-09-11 08:34:46,true
41892,12706,WEB,spring_sale,2026-03-29 00:37:48,true
41893,11432,WEB,trade_in_bonus,2025-06-28 22:38:41,true
41894,12308,Referal,trade_in_bonus,2024-10-15 08:05:54,false
41895,12656,web ,service_reminder,2026-06-12 06:21:23,false
41896,13861,web ,spring_sale,2025-03-28 19:38:25,true
41897,12694,referral ,trade_in_bonus,2025-12-22 17:03:05,false
41898,15178,walk-in ,0_apr_event,2026-01-13 10:54:17,true
41899,12847,walk-in ,0_apr_event,2026-04-10 12:51:23,true
41900,13879,referral,trade_in_bonus,2026-05-21 04:22:08,true
41901,10362,web,service_reminder,2025-05-13 11:26:06,false
41902,13748,walk-in,spring_sale,2026-04-13 15:59:21,true
41903,14975,PHONE,trade_in_bonus,2026-01-14 16:36:36,false
41904,14625,third_party_site,spring_sale,2026-01-10 20:35:55,false
41905,12309,Referal,spring_sale,2024-07-11 12:20:03,false
41906,12206,web,0_apr_event,2025-03-09 18:18:35,false
41907,14259,walk-in ,0_apr_event,2024-09-20 02:51:54,false
41908,12233,walk-in,spring_sale,2025-10-01 03:11:46,false
41909,14170,referral,trade_in_bonus,2025-04-17 15:47:19,false
41910,14672,web,service_reminder,2025-06-13 17:05:38,true
41911,10286,referral ,spring_sale,2025-04-25 18:27:48,false
41912,10990,third_party_site,trade_in_bonus,2025-11-24 00:08:36,false
41913,13668,phone,service_reminder,2024-09-05 22:30:46,false
41914,10243,phone,service_reminder,2025-12-30 00:07:14,false
41915,12991,WEB,0_apr_event,2026-06-24 21:37:13,true
41916,14923,referral ,0_apr_event,2024-09-10 11:33:23,true
41917,10505,PHONE,trade_in_bonus,2024-10-27 16:54:05,false
41918,10905,Referal,0_apr_event,2025-10-15 14:50:50,true
41919,10171,THIRD_PARTY_SITE,service_reminder,2024-12-04 09:39:01,false
41920,10089,WALK-IN,0_apr_event,2026-05-01 17:07:44,true
41921,10223,third_party_site ,0_apr_event,2024-10-27 15:16:41,false
41922,12739,PHONE,0_apr_event,2025-10-22 09:26:36,false
41923,14608,Referal,trade_in_bonus,2025-04-18 01:15:56,true
41924,14646,third_party_site ,spring_sale,2026-06-18 20:23:27,true
41925,13880,third_party_site,spring_sale,2025-03-26 00:35:54,true
41926,10726,web,trade_in_bonus,2025-11-19 05:19:27,true
41927,14998,REFERRAL,trade_in_bonus,2025-09-26 20:17:58,true
